window_id,attack_type,is_attack,packet_count,byte_count,mean_pkt_size,syn_count,synack_count,fin_count,rst_count,ack_count,psh_count,icmp_count,udp_count,unique_src,unique_dst_ports,new_connections,syn_to_synack_ratio,iat_mean,iat_std,rf_pred,rf_score,lr_pred,if_pred,if_score,in_test,snort_detection,risk_raw,risk_score,risk_level,snort_only,ml_only,hybrid
1047,BENIGN,0,8,727,90.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0368994525663104,1,0,0.0055,0.0055,LOW,0,0,0
1048,BENIGN,0,8,1103,137.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0196132024391648,1,0,0.0029,0.0029,LOW,0,0,0
1049,BENIGN,0,9,1812,201.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0183117581583713,1,0,0.0027,0.0027,LOW,0,0,0
1050,BENIGN,0,10,1515,151.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0421139743911841,0,0,0.007,0.007,LOW,0,0,0
1051,BENIGN,0,10,1997,199.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0385068940315905,1,0,0.0064,0.0064,LOW,0,0,0
1052,BENIGN,0,9,1539,171.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0059173927786488,0,0,0.0009,0.0009,LOW,0,0,0
1053,SLOW_ATTACK,1,4,170,42.5,1,1,0,0,3,1,0,0,2,2,1,1.0,0.0667,0.0236,1,0.9278915997600156,1,1,0.6140106479601124,0,0,0.6024,0.6024,MEDIUM,0,1,1
1054,SLOW_ATTACK,1,10,754,75.4,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0528,0.1235,1,0.9862452802382674,1,1,0.5494344103711863,1,0,0.6249,0.6249,MEDIUM,0,1,1
1055,SLOW_ATTACK,1,19,2823,148.58,2,2,4,0,17,7,0,0,4,3,2,1.0,0.0527,0.1314,1,0.8151030384308158,1,1,0.5706659723980737,0,0,0.5339,0.5339,MEDIUM,0,1,1
1056,SLOW_ATTACK,1,1,40,40.0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,1,0.9877653350232778,1,1,0.8211121081379963,0,0,0.6664,0.6664,MEDIUM,0,1,1
1057,BENIGN,0,14,2927,209.07,2,2,2,0,12,5,0,0,2,3,2,1.0,0.0538,0.1762,0,0.1280951112014457,0,1,0.5662782341055705,1,0,0.1554,0.1554,LOW,0,0,0
1058,BENIGN,0,15,3051,203.4,1,1,4,0,13,5,1,0,2,3,1,1.0,0.0601,0.1996,0,0.0731100987177076,0,1,0.6913345648888468,1,0,0.1439,0.1439,LOW,0,0,0
1060,BENIGN,0,80,14342,179.28,9,9,18,0,71,26,0,0,2,10,9,1.0,0.0045,0.0068,0,0.0271933493199237,0,1,0.8051665096694193,1,0,0.1357,0.1357,LOW,0,0,0
1061,BENIGN,0,81,14124,174.37,9,9,18,0,72,27,0,0,3,10,9,1.0,0.0115,0.063,0,0.2919160290163929,1,1,0.9085508025266728,1,0,0.2968,0.4,MEDIUM,0,0,0
1063,BENIGN,0,8,780,97.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0289832668334507,1,0,0.0043,0.0043,LOW,0,0,0
1064,BENIGN,0,10,1786,178.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.032266456148168,1,0,0.0055,0.0055,LOW,0,0,0
1066,SLOW_ATTACK,1,11,1196,108.73,2,2,2,0,9,2,0,0,3,3,2,1.0,0.0716,0.1718,1,0.8560102969453058,1,1,0.6927493262178426,0,0,0.5747,0.5747,MEDIUM,0,1,1
1067,SLOW_ATTACK,1,11,922,83.82,1,1,2,0,10,5,0,0,3,2,1,1.0,0.08,0.13,1,0.99158161338087,1,1,0.5901030304790673,0,0,0.6339,0.6339,MEDIUM,0,1,1
1068,SLOW_ATTACK,1,12,2944,245.33,1,1,2,0,11,6,0,0,3,2,1,1.0,0.0364,0.0982,1,0.8987074256016345,0,1,0.530889333026532,1,0,0.5739,0.5739,MEDIUM,0,1,1
1069,SLOW_ATTACK,1,11,1255,114.09,1,1,3,0,10,4,0,0,3,2,1,1.0,0.0537,0.1505,1,0.9665076782733196,1,1,0.569828875555048,0,0,0.6171,0.6171,MEDIUM,0,1,1
1070,BENIGN,0,11,1587,144.27,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0,0,0,0.2551650966596481,1,0,0.0383,0.0383,LOW,0,0,0
1071,BENIGN,0,10,2874,287.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1158601949747013,0,0,0.018,0.018,LOW,0,0,0
1073,BENIGN,0,9,2084,231.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0476021736109174,1,0,0.0071,0.0071,LOW,0,0,0
1074,BENIGN,0,9,2061,229.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0439263779569295,0,0,0.0066,0.0066,LOW,0,0,0
1075,BENIGN,0,10,1827,182.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0336485879705623,0,0,0.0057,0.0057,LOW,0,0,0
1076,SLOW_ATTACK,1,14,1745,124.64,2,2,2,0,12,5,0,0,3,3,2,1.0,0.0462,0.0866,1,0.9997472968854364,1,1,0.6275191986028784,0,0,0.644,0.644,MEDIUM,0,1,1
1077,SLOW_ATTACK,1,19,3186,167.68,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0373,0.0954,1,0.8074272417347156,1,1,0.5336761596979852,0,0,0.5241,0.5241,MEDIUM,0,1,1
1078,SLOW_ATTACK,1,11,1800,163.64,1,1,2,0,10,5,0,0,3,2,1,1.0,0.0973,0.2811,1,0.7730971145272405,1,1,0.6285195062985565,0,0,0.5195,0.5195,MEDIUM,0,1,1
1079,SLOW_ATTACK,1,1,40,40.0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,1,0.9877653350232778,1,1,0.8211121081379963,0,0,0.6664,0.6664,MEDIUM,0,1,1
1080,BENIGN,0,8,944,118.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0143675560141007,0,0,0.0022,0.0022,LOW,0,0,0
1081,BENIGN,0,10,2763,276.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1070238602257299,1,0,0.0167,0.0167,LOW,0,0,0
1082,BENIGN,0,72,13809,191.79,8,8,16,0,64,24,0,0,2,9,8,1.0,0.0051,0.0076,0,0.0136215508160297,0,1,0.7709323306383278,0,0,0.1231,0.1231,LOW,0,0,0
1083,BENIGN,0,8,872,109.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0222153307637131,0,0,0.0033,0.0033,LOW,0,0,0
1084,BENIGN,0,18,3652,202.89,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0381,0.1365,0,0.0019813210636685,0,0,0.4540247216092048,0,0,0.0692,0.0692,LOW,0,0,0
1085,SLOW_ATTACK,1,4,170,42.5,1,1,0,0,3,1,0,0,2,2,1,1.0,0.0667,0.0236,1,0.9278915997600156,1,1,0.6140106479601124,1,0,0.6024,0.6024,MEDIUM,0,1,1
1086,SLOW_ATTACK,1,22,2716,123.45,2,2,4,0,19,9,1,0,3,3,2,1.0,0.0458,0.1011,1,0.9089109395665276,1,1,0.7200846890463539,0,0,0.6079,0.6079,MEDIUM,0,1,1
1087,SLOW_ATTACK,1,1,62,62.0,0,0,0,0,1,1,0,0,1,1,0,0.0,1.0,0.0,1,0.9864981359492916,1,1,0.817654016102018,0,0,0.6652,0.6652,MEDIUM,0,1,1
1088,SLOW_ATTACK,1,9,1270,141.11,1,1,3,0,8,2,0,0,3,2,1,1.0,0.005,0.0063,0,0.1020224112918121,1,0,0.3010672121775714,1,0,0.1013,0.1013,LOW,0,0,0
1089,BENIGN,0,8,1251,156.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0427425103374113,0,0,0.0064,0.0064,LOW,0,0,0
1090,BENIGN,0,9,2103,233.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0521293466842558,0,0,0.0078,0.0078,LOW,0,0,0
1092,BENIGN,0,18,3108,172.67,2,2,4,0,16,6,0,0,2,3,2,1.0,0.041,0.1481,0,0.0019813210636685,0,0,0.4340996067141818,1,0,0.0662,0.0662,LOW,0,0,0
1093,SLOW_ATTACK,1,4,170,42.5,1,1,0,0,3,1,0,0,2,2,1,1.0,0.0667,0.0236,1,0.9278915997600156,1,1,0.6140106479601124,0,0,0.6024,0.6024,MEDIUM,0,1,1
1094,SLOW_ATTACK,1,13,1756,135.08,1,1,2,0,11,6,1,0,3,2,1,1.0,0.0333,0.0704,1,0.9708039592984464,1,1,0.5976338783104215,0,0,0.6236,0.6236,MEDIUM,0,1,1
1095,SLOW_ATTACK,1,11,1888,171.64,1,1,2,0,10,5,0,0,3,2,1,1.0,0.068,0.1325,1,0.9567868888293034,1,1,0.5622507504634221,0,0,0.6106,0.6106,MEDIUM,0,1,1
1096,SLOW_ATTACK,1,1,40,40.0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,1,0.9877653350232778,1,1,0.8211121081379963,1,0,0.6664,0.6664,MEDIUM,0,1,1
1097,BENIGN,0,8,804,100.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0286591067659979,1,0,0.0043,0.0043,LOW,0,0,0
1098,BENIGN,0,8,772,96.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0299625985249181,1,0,0.0045,0.0045,LOW,0,0,0
1099,BENIGN,0,9,1128,125.33,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2211687967390619,0,0,0.0332,0.0332,LOW,0,0,0
1100,BENIGN,0,10,1425,142.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0485768823776431,0,0,0.0079,0.0079,LOW,0,0,0
1101,BENIGN,0,8,1116,139.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.019558556283262,1,0,0.0029,0.0029,LOW,0,0,0
1102,BENIGN,0,9,2116,235.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0557647041360958,0,0,0.0084,0.0084,LOW,0,0,0
1103,BENIGN,0,9,2004,222.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0355799262271199,0,0,0.0053,0.0053,LOW,0,0,0
1104,SLOW_ATTACK,1,157,8005,50.99,80,1,2,68,76,3,1,0,3,149,80,80.0,0.006,0.0054,1,0.99773543180866,1,1,0.9555518742483232,0,0,0.6921,0.6921,MEDIUM,0,1,1
1105,SLOW_ATTACK,1,154,6160,40.0,84,0,0,70,70,0,0,0,2,153,84,84.0,0.0065,0.0055,1,0.9506170235067144,1,1,0.8950487070337098,0,0,0.6571,0.6571,MEDIUM,0,1,1
1106,SLOW_ATTACK,1,157,8189,52.16,84,1,2,64,73,4,0,0,3,149,84,84.0,0.0063,0.0055,1,0.9982603627584204,1,1,0.914155864892962,0,0,0.6862,0.6862,MEDIUM,0,1,1
1107,SLOW_ATTACK,1,23,3272,142.26,6,2,2,4,17,6,0,0,3,11,6,3.0,0.0438,0.1029,1,0.893868507355946,1,1,0.8091743978620687,1,0,0.613,0.613,MEDIUM,0,1,1
1108,SLOW_ATTACK,1,12,1773,147.75,1,1,2,0,11,6,0,0,3,2,1,1.0,0.0757,0.1529,1,0.9473182717146762,1,1,0.6055541654442641,0,0,0.6119,0.6119,MEDIUM,0,1,1
1110,SLOW_ATTACK,1,91,17132,188.26,10,10,21,0,81,30,0,0,3,11,10,1.0,0.0103,0.0474,0,0.0724234831397125,0,1,0.9495537026504772,1,0,0.1823,0.4,MEDIUM,0,0,0
1112,BENIGN,0,82,16144,196.88,9,9,18,0,73,28,0,0,2,10,9,1.0,0.0058,0.0094,0,0.0191419457409778,0,1,0.8125665436063318,1,0,0.1324,0.1324,LOW,0,0,0
1113,BENIGN,0,10,2480,248.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.060241824307463,1,0,0.0097,0.0097,LOW,0,0,0
1114,BENIGN,0,10,2605,260.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0716236551679179,0,0,0.0114,0.0114,LOW,0,0,0
1116,BENIGN,0,9,1034,114.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0183974210929432,0,0,0.0028,0.0028,LOW,0,0,0
1117,BENIGN,0,8,1101,137.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0194068564961411,0,0,0.0029,0.0029,LOW,0,0,0
1118,BENIGN,0,8,1239,154.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0404990331355467,0,0,0.0061,0.0061,LOW,0,0,0
1119,SLOW_ATTACK,1,12,833,69.42,2,2,2,0,10,3,0,0,3,3,2,1.0,0.0182,0.0267,1,0.9839673778200204,1,1,0.591145885208276,0,0,0.6299,0.6299,MEDIUM,0,1,1
1120,SLOW_ATTACK,1,3,145,48.33,0,0,0,0,3,3,0,0,1,1,0,0.0,0.4,0.0,1,0.9895259415338066,1,1,0.795594207215838,0,0,0.6636,0.6636,MEDIUM,0,1,1
1121,SLOW_ATTACK,1,10,1399,139.9,1,1,2,0,9,4,0,0,3,2,1,1.0,0.0163,0.0351,1,0.8988419085552907,1,0,0.360800803704268,1,0,0.5485,0.5485,MEDIUM,0,1,1
1122,SLOW_ATTACK,1,18,2779,154.39,2,2,5,0,16,5,0,0,3,3,2,1.0,0.0426,0.1077,1,0.8374248744615801,1,1,0.5675504177957554,0,0,0.5457,0.5457,MEDIUM,0,1,1
1123,BENIGN,0,10,1283,128.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0618773849170266,1,0,0.0098,0.0098,LOW,0,0,0
1125,BENIGN,0,10,1244,124.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0,0,0,0.1893054390323073,0,0,0.0284,0.0284,LOW,0,0,0
1126,BENIGN,0,9,903,100.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0331925179277772,0,0,0.005,0.005,LOW,0,0,0
1127,BENIGN,0,9,1541,171.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0053342660706548,0,0,0.0008,0.0008,LOW,0,0,0
1129,BENIGN,0,11,1229,111.73,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0074136420225405,0,0,0.2779797403408234,0,0,0.0458,0.0458,LOW,0,0,0
1130,BENIGN,0,10,1806,180.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0344211587645144,1,0,0.0058,0.0058,LOW,0,0,0
1131,BENIGN,0,8,1104,138.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0196132024391648,0,0,0.0029,0.0029,LOW,0,0,0
1132,BENIGN,0,9,1850,205.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0253810349947197,0,0,0.0038,0.0038,LOW,0,0,0
1133,BENIGN,0,8,1174,146.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0237617502189977,0,0,0.0036,0.0036,LOW,0,0,0
1134,BENIGN,0,14,2195,156.79,2,2,2,0,12,5,0,0,2,3,2,1.0,0.0524,0.1682,0,0.1719626779251785,0,1,0.5483728314765401,0,0,0.1768,0.1768,LOW,0,0,0
1135,BENIGN,0,4,537,134.25,0,0,2,0,4,1,0,0,2,2,0,0.0,0.0047,0.0052,0,0.1969586058272761,0,1,0.652346712763428,0,0,0.2062,0.2062,LOW,0,0,0
1136,BENIGN,0,19,2648,139.37,2,2,4,0,17,7,0,0,2,3,2,1.0,0.0383,0.1424,0,0.1077467138739026,0,0,0.47739348222458,1,0,0.1309,0.1309,LOW,0,0,0
1138,BENIGN,0,10,2448,244.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.05632594871923,0,0,0.0091,0.0091,LOW,0,0,0
1139,BENIGN,0,8,894,111.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0169401106138176,0,0,0.0025,0.0025,LOW,0,0,0
1141,BENIGN,0,8,1160,145.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0237932569161404,0,0,0.0036,0.0036,LOW,0,0,0
1142,BENIGN,0,8,960,120.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0146360053170123,0,0,0.0022,0.0022,LOW,0,0,0
1143,BENIGN,0,9,2044,227.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0413913793646822,0,0,0.0062,0.0062,LOW,0,0,0
1144,BENIGN,0,8,1259,157.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0443510061830599,0,0,0.0067,0.0067,LOW,0,0,0
1146,BENIGN,0,10,2837,283.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1175208331894975,0,0,0.0183,0.0183,LOW,0,0,0
1147,BENIGN,0,18,1788,99.33,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0404,0.1456,0,0.1611362199804595,0,0,0.4958829677687091,1,0,0.163,0.163,LOW,0,0,0
1149,BENIGN,0,10,2223,222.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0465953719696047,0,0,0.0076,0.0076,LOW,0,0,0
1150,BENIGN,0,8,1214,151.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0281020106089415,0,0,0.0042,0.0042,LOW,0,0,0
1151,BENIGN,0,8,892,111.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0169401106138176,0,0,0.0025,0.0025,LOW,0,0,0
1152,BENIGN,0,8,1077,134.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0174092867149366,0,0,0.0026,0.0026,LOW,0,0,0
1153,BENIGN,0,9,2025,225.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0411205568676376,1,0,0.0062,0.0062,LOW,0,0,0
1154,BENIGN,0,18,3731,207.28,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0455,0.1659,0,0.0004495484884177,0,0,0.4536383469167389,0,0,0.0683,0.0683,LOW,0,0,0
1155,BENIGN,0,8,1119,139.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.019558556283262,1,0,0.0029,0.0029,LOW,0,0,0
1157,BENIGN,0,72,13472,187.11,8,8,16,0,64,24,0,0,2,9,8,1.0,0.006,0.008,0,0.0267343619124842,0,1,0.7713732683301735,0,0,0.1304,0.1304,LOW,0,0,0
1158,BENIGN,0,9,1367,151.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0011280021564829,0,0,0.0002,0.0002,LOW,0,0,0
1159,BENIGN,0,10,1602,160.2,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0014717223650385,0,0,0.1895370805373377,0,0,0.0292,0.0292,LOW,0,0,0
1160,BENIGN,0,8,711,88.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0355917539988717,0,0,0.0053,0.0053,LOW,0,0,0
1162,BENIGN,0,8,976,122.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0158149552982643,0,0,0.0024,0.0024,LOW,0,0,0
1164,BENIGN,0,9,1225,136.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0058466010175687,0,0,0.0009,0.0009,LOW,0,0,0
1165,BENIGN,0,8,1090,136.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0194068564961411,0,0,0.0029,0.0029,LOW,0,0,0
1166,BENIGN,0,19,3398,178.84,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0378,0.1404,0,0.0711048486208814,1,1,0.5346778039700525,0,0,0.1193,0.1193,LOW,0,0,0
1168,BENIGN,0,8,894,111.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0169401106138176,0,0,0.0025,0.0025,LOW,0,0,0
1169,BENIGN,0,10,1293,129.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0614731469623786,0,0,0.0098,0.0098,LOW,0,0,0
1170,BENIGN,0,8,738,92.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0326753144160371,1,0,0.0049,0.0049,LOW,0,0,0
1172,BENIGN,0,9,1017,113.0,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2155013724992924,0,0,0.0323,0.0323,LOW,0,0,0
1173,BENIGN,0,10,1151,115.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0782860203767893,1,0,0.0123,0.0123,LOW,0,0,0
1174,BENIGN,0,9,1416,157.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0004482833871846,0,0,0.0001,0.0001,LOW,0,0,0
1176,BENIGN,0,9,1472,163.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0,0,0,0.0,0.0,LOW,0,0,0
1177,BENIGN,0,8,837,104.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0236039749614717,0,0,0.0035,0.0035,LOW,0,0,0
1178,BENIGN,0,9,1906,211.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0288362687270423,0,0,0.0043,0.0043,LOW,0,0,0
1179,BENIGN,0,9,1418,157.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0004482833871846,1,0,0.0001,0.0001,LOW,0,0,0
1180,BENIGN,0,10,2304,230.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0528992669825446,0,0,0.0086,0.0086,LOW,0,0,0
1181,BENIGN,0,8,1096,137.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0194068564961411,0,0,0.0029,0.0029,LOW,0,0,0
1182,BENIGN,0,8,1202,150.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0286989649042438,0,0,0.0043,0.0043,LOW,0,0,0
1183,BENIGN,0,9,1895,210.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0288362687270423,0,0,0.0043,0.0043,LOW,0,0,0
1185,BENIGN,0,19,2924,153.89,2,2,4,0,17,7,0,0,2,3,2,1.0,0.0359,0.1324,0,0.1321892837829825,0,0,0.4609477632580633,0,0,0.1418,0.1418,LOW,0,0,0
1186,BENIGN,0,9,805,89.44,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2394984621762352,0,0,0.0359,0.0359,LOW,0,0,0
1188,BENIGN,0,8,1295,161.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0505805374290709,0,0,0.0076,0.0076,LOW,0,0,0
1189,BENIGN,0,10,2827,282.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.118499120540295,0,0,0.0184,0.0184,LOW,0,0,0
1191,BENIGN,0,17,2654,156.12,2,2,4,0,15,5,0,0,2,3,2,1.0,0.0442,0.1546,0,0.0176032559266494,0,0,0.466550216920042,0,0,0.0797,0.0797,LOW,0,0,0
1192,BENIGN,0,9,941,104.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0246774746726747,1,0,0.0037,0.0037,LOW,0,0,0
1194,BENIGN,0,9,907,100.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0312445226815294,0,0,0.0047,0.0047,LOW,0,0,0
1195,BENIGN,0,8,1001,125.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0150579889051112,1,0,0.0023,0.0023,LOW,0,0,0
1196,BENIGN,0,10,1710,171.0,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0014717223650385,0,0,0.195322857524763,0,0,0.0301,0.0301,LOW,0,0,0
1197,BENIGN,0,8,923,115.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0146408893088192,1,0,0.0022,0.0022,LOW,0,0,0
1198,BENIGN,0,8,925,115.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0146408893088192,0,0,0.0022,0.0022,LOW,0,0,0
1199,BENIGN,0,64,11021,172.2,8,8,14,0,56,20,0,0,2,9,8,1.0,0.0062,0.009,0,0.1128593871198595,0,1,0.7922266889793372,1,0,0.1809,0.1809,LOW,0,0,0
1200,BENIGN,0,26,4425,170.19,2,2,6,0,24,10,0,0,2,4,2,1.0,0.0198,0.0761,0,0.1546646812549222,0,1,0.6381788097434563,0,0,0.1808,0.1808,LOW,0,0,0
1201,BENIGN,0,9,1597,177.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0066027877797628,0,0,0.001,0.001,LOW,0,0,0
1203,HTTP_ATTACK,1,32,3689,115.28,5,5,6,0,27,10,0,0,3,6,5,1.0,0.0237,0.0626,1,0.994487049728402,1,1,0.841103678679865,0,1,0.9731,0.9731,HIGH,1,1,1
1204,HTTP_ATTACK,1,33,3434,104.06,5,5,6,0,28,11,0,0,3,6,5,1.0,0.0276,0.0765,1,0.9939637418071042,1,1,0.8441251506207175,1,1,0.9733,0.9733,HIGH,1,1,1
1205,HTTP_ATTACK,1,28,3511,125.39,4,4,5,0,23,9,1,0,3,5,4,1.0,0.022,0.0586,1,0.9953106216858087,1,1,0.8467478268062612,0,1,0.9744,0.9744,HIGH,1,1,1
